# additive constant
927.625000
#  115 local fields
35 88 0.062500
35 89 0.062500
35 90 0.062500
35 91 0.062500
35 92 0.062500
35 93 0.062500
35 94 0.062500
35 95 0.062500
35 96 0.062500
35 97 0.062500
35 98 0.062500
35 99 0.062500
35 100 0.062500
35 101 0.062500
35 102 0.062500
35 103 0.062500
35 104 0.062500
35 105 0.062500
35 106 0.062500
35 107 0.062500
35 108 0.062500
35 109 0.062500
35 110 0.062500
35 111 0.062500
35 112 0.062500
35 113 0.062500
35 114 0.125000
36 0 -0.250000
36 5 -0.250000
36 33 0.062500
36 34 0.062500
36 35 0.156250
36 37 0.062500
36 38 0.062500
36 39 0.062500
36 40 0.062500
36 41 0.062500
36 42 0.156250
36 43 0.156250
36 44 0.062500
36 45 0.062500
36 46 0.156250
36 47 0.062500
36 48 0.062500
36 49 0.062500
36 50 0.062500
36 51 0.062500
36 52 0.062500
36 53 0.062500
36 54 0.062500
36 55 0.062500
36 56 0.062500
36 57 0.062500
36 58 0.062500
36 59 0.062500
36 60 0.062500
36 61 0.062500
36 62 0.062500
36 63 0.062500
36 64 0.062500
36 65 0.062500
36 66 0.062500
36 67 0.062500
36 68 0.062500
36 69 0.062500
36 70 0.062500
36 71 0.062500
36 72 0.062500
36 73 0.062500
36 74 0.062500
36 75 0.062500
36 76 0.062500
36 77 0.062500
36 78 0.062500
36 79 0.062500
36 80 0.062500
36 81 0.062500
36 82 0.062500
36 83 0.062500
36 84 0.062500
36 85 0.062500
36 86 0.062500
36 87 0.062500
36 88 0.062500
36 89 0.062500
36 90 0.062500
36 91 0.062500
36 92 0.062500
36 93 0.062500
36 94 0.062500
36 95 0.062500
36 96 0.062500
36 97 0.062500
36 98 0.062500
36 99 0.062500
36 100 0.062500
36 101 0.062500
36 102 0.062500
36 103 0.062500
36 104 0.062500
36 105 0.062500
36 106 0.062500
36 107 0.062500
36 108 0.062500
36 109 0.062500
36 110 0.062500
36 111 0.062500
36 112 0.062500
36 113 0.062500
36 114 0.125000
37 1 -0.250000
37 2 -0.250000
37 33 0.156250
37 34 0.156250
37 35 0.062500
37 36 0.062500
37 38 0.062500
37 39 0.062500
37 40 0.062500
37 41 0.062500
37 42 0.062500
37 43 0.062500
37 44 0.062500
37 45 0.062500
37 46 0.062500
37 47 0.062500
37 48 0.062500
37 49 0.062500
37 50 0.062500
37 51 0.062500
37 52 0.062500
37 53 0.062500
37 54 0.062500
37 55 0.062500
37 56 0.062500
37 57 0.062500
37 58 0.062500
37 59 0.062500
37 60 0.062500
37 61 0.062500
37 62 0.062500
37 63 0.062500
37 64 0.062500
37 65 0.062500
37 66 0.062500
37 67 0.062500
37 68 0.062500
37 69 0.062500
37 70 0.062500
37 71 0.062500
37 72 0.062500
37 73 0.062500
37 74 0.062500
37 75 0.062500
37 76 0.062500
37 77 0.062500
37 78 0.062500
37 79 0.062500
37 80 0.062500
37 81 0.062500
37 82 0.062500
37 83 0.062500
37 84 0.062500
37 85 0.062500
37 86 0.062500
37 87 0.062500
37 88 0.062500
37 89 0.062500
37 90 0.062500
37 91 0.062500
37 92 0.062500
37 93 0.062500
37 94 0.062500
37 95 0.062500
37 96 0.062500
37 97 0.062500
37 98 0.062500
37 99 0.062500
37 100 0.062500
37 101 0.062500
37 102 0.062500
37 103 0.062500
37 104 0.062500
37 105 0.062500
37 106 0.062500
37 107 0.062500
37 108 0.062500
37 109 0.062500
37 110 0.062500
37 111 0.062500
37 112 0.062500
37 113 0.062500
37 114 0.125000
38 1 -0.250000
38 8 -0.250000
38 33 0.062500
38 34 0.062500
38 35 0.062500
38 36 0.062500
38 37 0.062500
38 39 0.156250
38 40 0.062500
38 41 0.062500
38 42 0.062500
38 43 0.062500
38 44 0.062500
38 45 0.062500
38 46 0.062500
38 47 0.062500
38 48 0.062500
38 49 0.062500
38 50 0.062500
38 51 0.062500
38 52 0.062500
38 53 0.062500
38 54 0.062500
38 55 0.062500
38 56 0.062500
38 57 0.062500
38 58 0.156250
38 59 0.156250
38 60 0.062500
38 61 0.062500
38 62 0.156250
38 63 0.062500
38 64 0.062500
38 65 0.062500
38 66 0.062500
38 67 0.062500
38 68 0.062500
38 69 0.062500
38 70 0.062500
38 71 0.062500
38 72 0.062500
38 73 0.062500
38 74 0.062500
38 75 0.062500
38 76 0.062500
38 77 0.062500
38 78 0.062500
38 79 0.062500
38 80 0.062500
38 81 0.062500
38 82 0.062500
38 83 0.062500
38 84 0.062500
38 85 0.062500
38 86 0.062500
38 87 0.062500
38 88 0.062500
38 89 0.062500
38 90 0.062500
38 91 0.062500
38 92 0.062500
38 93 0.062500
38 94 0.062500
38 95 0.062500
38 96 0.062500
38 97 0.062500
38 98 0.062500
38 99 0.062500
38 100 0.062500
38 101 0.062500
38 102 0.062500
38 103 0.062500
38 104 0.062500
38 105 0.062500
38 106 0.062500
38 107 0.062500
38 108 0.062500
38 109 0.062500
38 110 0.062500
38 111 0.062500
38 112 0.062500
38 113 0.062500
38 114 0.125000
39 1 -0.250000
39 10 -0.250000
39 33 0.062500
39 34 0.062500
39 35 0.062500
39 36 0.062500
39 37 0.062500
39 38 0.156250
39 40 0.062500
39 41 0.062500
39 42 0.062500
39 43 0.062500
39 44 0.062500
39 45 0.062500
39 46 0.062500
39 47 0.062500
39 48 0.062500
39 49 0.062500
39 50 0.062500
39 51 0.062500
39 52 0.062500
39 53 0.062500
39 54 0.062500
39 55 0.062500
39 56 0.062500
39 57 0.062500
39 58 0.156250
39 59 0.156250
39 60 0.062500
39 61 0.062500
39 62 0.156250
39 63 0.062500
39 64 0.062500
39 65 0.062500
39 66 0.062500
39 67 0.062500
39 68 0.062500
39 69 0.062500
39 70 0.062500
39 71 0.062500
39 72 0.062500
39 73 0.062500
39 74 0.062500
39 75 0.062500
39 76 0.062500
39 77 0.062500
39 78 0.062500
39 79 0.062500
39 80 0.062500
39 81 0.062500
39 82 0.062500
39 83 0.062500
39 84 0.062500
39 85 0.062500
39 86 0.062500
39 87 0.062500
39 88 0.062500
39 89 0.062500
39 90 0.062500
39 91 0.062500
39 92 0.062500
39 93 0.062500
39 94 0.062500
39 95 0.062500
39 96 0.062500
39 97 0.062500
39 98 0.062500
39 99 0.062500
39 100 0.062500
39 101 0.062500
39 102 0.062500
39 103 0.062500
39 104 0.062500
39 105 0.062500
39 106 0.062500
39 107 0.062500
39 108 0.062500
39 109 0.062500
39 110 0.062500
39 111 0.062500
39 112 0.062500
39 113 0.062500
39 114 0.125000
40 2 -0.250000
40 21 -0.250000
40 33 0.062500
40 34 0.062500
40 35 0.062500
40 36 0.062500
40 37 0.062500
40 38 0.062500
40 39 0.062500
40 41 0.156250
40 42 0.062500
40 43 0.062500
40 44 0.062500
40 45 0.062500
40 46 0.062500
40 47 0.062500
40 48 0.062500
40 49 0.062500
40 50 0.062500
40 51 0.062500
40 52 0.062500
40 53 0.062500
40 54 0.062500
40 55 0.062500
40 56 0.062500
40 57 0.062500
40 58 0.062500
40 59 0.062500
40 60 0.062500
40 61 0.062500
40 62 0.062500
40 63 0.062500
40 64 0.062500
40 65 0.062500
40 66 0.062500
40 67 0.062500
40 68 0.062500
40 69 0.062500
40 70 0.062500
40 71 0.062500
40 72 0.062500
40 73 0.062500
40 74 0.062500
40 75 0.062500
40 76 0.062500
40 77 0.062500
40 78 0.062500
40 79 0.062500
40 80 0.062500
40 81 0.062500
40 82 0.062500
40 83 0.062500
40 84 0.062500
40 85 0.062500
40 86 0.062500
40 87 0.062500
40 88 0.062500
40 89 0.062500
40 90 0.062500
40 91 0.062500
40 92 0.062500
40 93 0.062500
40 94 0.062500
40 95 0.062500
40 96 0.062500
40 97 0.156250
40 98 0.062500
40 99 0.062500
40 100 0.062500
40 101 0.062500
40 102 0.062500
40 103 0.062500
40 104 0.062500
40 105 0.062500
40 106 0.062500
40 107 0.062500
40 108 0.062500
40 109 0.062500
40 110 0.062500
40 111 0.062500
40 112 0.062500
40 113 0.062500
40 114 0.125000
41 2 -0.250000
41 22 -0.250000
41 33 0.062500
41 34 0.062500
41 35 0.062500
41 36 0.062500
41 37 0.062500
41 38 0.062500
41 39 0.062500
41 40 0.156250
41 42 0.062500
41 43 0.062500
41 44 0.062500
41 45 0.062500
41 46 0.062500
41 47 0.062500
41 48 0.062500
41 49 0.062500
41 50 0.062500
41 51 0.062500
41 52 0.062500
41 53 0.062500
41 54 0.062500
41 55 0.062500
41 56 0.062500
41 57 0.062500
41 58 0.062500
41 59 0.062500
41 60 0.062500
41 61 0.062500
41 62 0.062500
41 63 0.062500
41 64 0.062500
41 65 0.062500
41 66 0.062500
41 67 0.062500
41 68 0.062500
41 69 0.062500
41 70 0.062500
41 71 0.062500
41 72 0.062500
41 73 0.062500
41 74 0.062500
41 75 0.062500
41 76 0.062500
41 77 0.062500
41 78 0.062500
41 79 0.062500
41 80 0.062500
41 81 0.062500
41 82 0.062500
41 83 0.062500
41 84 0.062500
41 85 0.062500
41 86 0.062500
41 87 0.062500
41 88 0.062500
41 89 0.062500
41 90 0.062500
41 91 0.062500
41 92 0.062500
41 93 0.062500
41 94 0.062500
41 95 0.062500
41 96 0.062500
41 97 0.156250
41 98 0.062500
41 99 0.062500
41 100 0.062500
41 101 0.062500
41 102 0.062500
41 103 0.062500
41 104 0.062500
41 105 0.062500
41 106 0.062500
41 107 0.062500
41 108 0.062500
41 109 0.062500
41 110 0.062500
41 111 0.062500
41 112 0.062500
41 113 0.062500
41 114 0.125000
42 3 -0.250000
42 4 -0.250000
42 33 0.062500
42 34 0.062500
42 35 0.156250
42 36 0.156250
42 37 0.062500
42 38 0.062500
42 39 0.062500
42 40 0.062500
42 41 0.062500
42 43 0.156250
42 44 0.062500
42 45 0.062500
42 46 0.156250
42 47 0.062500
42 48 0.062500
42 49 0.062500
42 50 0.062500
42 51 0.062500
42 52 0.062500
42 53 0.062500
42 54 0.062500
42 55 0.062500
42 56 0.062500
42 57 0.062500
42 58 0.062500
42 59 0.062500
42 60 0.062500
42 61 0.062500
42 62 0.062500
42 63 0.062500
42 64 0.062500
42 65 0.062500
42 66 0.062500
42 67 0.062500
42 68 0.062500
42 69 0.062500
42 70 0.062500
42 71 0.062500
42 72 0.062500
42 73 0.062500
42 74 0.062500
42 75 0.062500
42 76 0.062500
42 77 0.062500
42 78 0.062500
42 79 0.062500
42 80 0.062500
42 81 0.062500
42 82 0.062500
42 83 0.062500
42 84 0.062500
42 85 0.062500
42 86 0.062500
42 87 0.062500
42 88 0.062500
42 89 0.062500
42 90 0.062500
42 91 0.062500
42 92 0.062500
42 93 0.062500
42 94 0.062500
42 95 0.062500
42 96 0.062500
42 97 0.062500
42 98 0.062500
42 99 0.062500
42 100 0.062500
42 101 0.062500
42 102 0.062500
42 103 0.062500
42 104 0.062500
42 105 0.062500
42 106 0.062500
42 107 0.062500
42 108 0.062500
42 109 0.062500
42 110 0.062500
42 111 0.062500
42 112 0.062500
42 113 0.062500
42 114 0.125000
43 3 -0.250000
43 5 -0.250000
43 33 0.062500
43 34 0.062500
43 35 0.156250
43 36 0.156250
43 37 0.062500
43 38 0.062500
43 39 0.062500
43 40 0.062500
43 41 0.062500
43 42 0.156250
43 44 0.062500
43 45 0.062500
43 46 0.156250
43 47 0.062500
43 48 0.062500
43 49 0.062500
43 50 0.062500
43 51 0.062500
43 52 0.062500
43 53 0.062500
43 54 0.062500
43 55 0.062500
43 56 0.062500
43 57 0.062500
43 58 0.062500
43 59 0.062500
43 60 0.062500
43 61 0.062500
43 62 0.062500
43 63 0.062500
43 64 0.062500
43 65 0.062500
43 66 0.062500
43 67 0.062500
43 68 0.062500
43 69 0.062500
43 70 0.062500
43 71 0.062500
43 72 0.062500
43 73 0.062500
43 74 0.062500
43 75 0.062500
43 76 0.062500
43 77 0.062500
43 78 0.062500
43 79 0.062500
43 80 0.062500
43 81 0.062500
43 82 0.062500
43 83 0.062500
43 84 0.062500
43 85 0.062500
43 86 0.062500
43 87 0.062500
43 88 0.062500
43 89 0.062500
43 90 0.062500
43 91 0.062500
43 92 0.062500
43 93 0.062500
43 94 0.062500
43 95 0.062500
43 96 0.062500
43 97 0.062500
43 98 0.062500
43 99 0.062500
43 100 0.062500
43 101 0.062500
43 102 0.062500
43 103 0.062500
43 104 0.062500
43 105 0.062500
43 106 0.062500
43 107 0.062500
43 108 0.062500
43 109 0.062500
43 110 0.062500
43 111 0.062500
43 112 0.062500
43 113 0.062500
43 114 0.125000
44 3 -0.250000
44 6 -0.250000
44 33 0.062500
44 34 0.062500
44 35 0.062500
44 36 0.062500
44 37 0.062500
44 38 0.062500
44 39 0.062500
44 40 0.062500
44 41 0.062500
44 42 0.062500
44 43 0.062500
44 45 0.156250
44 46 0.062500
44 47 0.062500
44 48 0.062500
44 49 0.062500
44 50 0.062500
44 51 0.062500
44 52 0.062500
44 53 0.156250
44 54 0.062500
44 55 0.062500
44 56 0.062500
44 57 0.062500
44 58 0.062500
44 59 0.062500
44 60 0.062500
44 61 0.062500
44 62 0.062500
44 63 0.062500
44 64 0.062500
44 65 0.062500
44 66 0.062500
44 67 0.062500
44 68 0.062500
44 69 0.062500
44 70 0.062500
44 71 0.062500
44 72 0.062500
44 73 0.062500
44 74 0.062500
44 75 0.062500
44 76 0.062500
44 77 0.062500
44 78 0.062500
44 79 0.062500
44 80 0.062500
44 81 0.062500
44 82 0.062500
44 83 0.062500
44 84 0.062500
44 85 0.062500
44 86 0.062500
44 87 0.062500
44 88 0.062500
44 89 0.062500
44 90 0.062500
44 91 0.062500
44 92 0.062500
44 93 0.062500
44 94 0.062500
44 95 0.062500
44 96 0.062500
44 97 0.062500
44 98 0.062500
44 99 0.062500
44 100 0.062500
44 101 0.062500
44 102 0.062500
44 103 0.062500
44 104 0.062500
44 105 0.062500
44 106 0.062500
44 107 0.062500
44 108 0.062500
44 109 0.062500
44 110 0.062500
44 111 0.062500
44 112 0.062500
44 113 0.062500
44 114 0.125000
45 3 -0.250000
45 7 -0.250000
45 33 0.062500
45 34 0.062500
45 35 0.062500
45 36 0.062500
45 37 0.062500
45 38 0.062500
45 39 0.062500
45 40 0.062500
45 41 0.062500
45 42 0.062500
45 43 0.062500
45 44 0.156250
45 46 0.062500
45 47 0.062500
45 48 0.062500
45 49 0.062500
45 50 0.062500
45 51 0.062500
45 52 0.062500
45 53 0.156250
45 54 0.062500
45 55 0.062500
45 56 0.062500
45 57 0.062500
45 58 0.062500
45 59 0.062500
45 60 0.062500
45 61 0.062500
45 62 0.062500
45 63 0.062500
45 64 0.062500
45 65 0.062500
45 66 0.062500
45 67 0.062500
45 68 0.062500
45 69 0.062500
45 70 0.062500
45 71 0.062500
45 72 0.062500
45 73 0.062500
45 74 0.062500
45 75 0.062500
45 76 0.062500
45 77 0.062500
45 78 0.062500
45 79 0.062500
45 80 0.062500
45 81 0.062500
45 82 0.062500
45 83 0.062500
45 84 0.062500
45 85 0.062500
45 86 0.062500
45 87 0.062500
45 88 0.062500
45 89 0.062500
45 90 0.062500
45 91 0.062500
45 92 0.062500
45 93 0.062500
45 94 0.062500
45 95 0.062500
45 96 0.062500
45 97 0.062500
45 98 0.062500
45 99 0.062500
45 100 0.062500
45 101 0.062500
45 102 0.062500
45 103 0.062500
45 104 0.062500
45 105 0.062500
45 106 0.062500
45 107 0.062500
45 108 0.062500
45 109 0.062500
45 110 0.062500
45 111 0.062500
45 112 0.062500
45 113 0.062500
45 114 0.125000
46 4 -0.250000
46 5 -0.250000
46 33 0.062500
46 34 0.062500
46 35 0.156250
46 36 0.156250
46 37 0.062500
46 38 0.062500
46 39 0.062500
46 40 0.062500
46 41 0.062500
46 42 0.156250
46 43 0.156250
46 44 0.062500
46 45 0.062500
46 47 0.062500
46 48 0.062500
46 49 0.062500
46 50 0.062500
46 51 0.062500
46 52 0.062500
46 53 0.062500
46 54 0.062500
46 55 0.062500
46 56 0.062500
46 57 0.062500
46 58 0.062500
46 59 0.062500
46 60 0.062500
46 61 0.062500
46 62 0.062500
46 63 0.062500
46 64 0.062500
46 65 0.062500
46 66 0.062500
46 67 0.062500
46 68 0.062500
46 69 0.062500
46 70 0.062500
46 71 0.062500
46 72 0.062500
46 73 0.062500
46 74 0.062500
46 75 0.062500
46 76 0.062500
46 77 0.062500
46 78 0.062500
46 79 0.062500
46 80 0.062500
46 81 0.062500
46 82 0.062500
46 83 0.062500
46 84 0.062500
46 85 0.062500
46 86 0.062500
46 87 0.062500
46 88 0.062500
46 89 0.062500
46 90 0.062500
46 91 0.062500
46 92 0.062500
46 93 0.062500
46 94 0.062500
46 95 0.062500
46 96 0.062500
46 97 0.062500
46 98 0.062500
46 99 0.062500
46 100 0.062500
46 101 0.062500
46 102 0.062500
46 103 0.062500
46 104 0.062500
46 105 0.062500
46 106 0.062500
46 107 0.062500
46 108 0.062500
46 109 0.062500
46 110 0.062500
46 111 0.062500
46 112 0.062500
46 113 0.062500
46 114 0.125000
47 4 -0.250000
47 8 -0.250000
47 33 0.062500
47 34 0.062500
47 35 0.062500
47 36 0.062500
47 37 0.062500
47 38 0.062500
47 39 0.062500
47 40 0.062500
47 41 0.062500
47 42 0.062500
47 43 0.062500
47 44 0.062500
47 45 0.062500
47 46 0.062500
47 48 0.156250
47 49 0.156250
47 50 0.062500
47 51 0.062500
47 52 0.062500
47 53 0.062500
47 54 0.062500
47 55 0.062500
47 56 0.062500
47 57 0.062500
47 58 0.062500
47 59 0.062500
47 60 0.156250
47 61 0.156250
47 62 0.062500
47 63 0.062500
47 64 0.062500
47 65 0.062500
47 66 0.062500
47 67 0.062500
47 68 0.156250
47 69 0.156250
47 70 0.062500
47 71 0.062500
47 72 0.156250
47 73 0.062500
47 74 0.062500
47 75 0.062500
47 76 0.062500
47 77 0.062500
47 78 0.062500
47 79 0.062500
47 80 0.062500
47 81 0.062500
47 82 0.062500
47 83 0.062500
47 84 0.062500
47 85 0.062500
47 86 0.062500
47 87 0.062500
47 88 0.062500
47 89 0.062500
47 90 0.062500
47 91 0.062500
47 92 0.062500
47 93 0.062500
47 94 0.062500
47 95 0.062500
47 96 0.062500
47 97 0.062500
47 98 0.062500
47 99 0.062500
47 100 0.062500
47 101 0.062500
47 102 0.062500
47 103 0.062500
47 104 0.062500
47 105 0.062500
47 106 0.062500
47 107 0.062500
47 108 0.062500
47 109 0.062500
47 110 0.062500
47 111 0.062500
47 112 0.062500
47 113 0.062500
47 114 0.125000
48 4 -0.250000
48 11 -0.250000
48 33 0.062500
48 34 0.062500
48 35 0.062500
48 36 0.062500
48 37 0.062500
48 38 0.062500
48 39 0.062500
48 40 0.062500
48 41 0.062500
48 42 0.062500
48 43 0.062500
48 44 0.062500
48 45 0.062500
48 46 0.062500
48 47 0.156250
48 49 0.156250
48 50 0.062500
48 51 0.062500
48 52 0.062500
48 53 0.062500
48 54 0.062500
48 55 0.062500
48 56 0.062500
48 57 0.062500
48 58 0.062500
48 59 0.062500
48 60 0.156250
48 61 0.156250
48 62 0.062500
48 63 0.062500
48 64 0.062500
48 65 0.062500
48 66 0.062500
48 67 0.062500
48 68 0.156250
48 69 0.156250
48 70 0.062500
48 71 0.062500
48 72 0.156250
48 73 0.062500
48 74 0.062500
48 75 0.062500
48 76 0.062500
48 77 0.062500
48 78 0.062500
48 79 0.062500
48 80 0.062500
48 81 0.062500
48 82 0.062500
48 83 0.062500
48 84 0.062500
48 85 0.062500
48 86 0.062500
48 87 0.062500
48 88 0.062500
48 89 0.062500
48 90 0.062500
48 91 0.062500
48 92 0.062500
48 93 0.062500
48 94 0.062500
48 95 0.062500
48 96 0.062500
48 97 0.062500
48 98 0.062500
48 99 0.062500
48 100 0.062500
48 101 0.062500
48 102 0.062500
48 103 0.062500
48 104 0.062500
48 105 0.062500
48 106 0.062500
48 107 0.062500
48 108 0.062500
48 109 0.062500
48 110 0.062500
48 111 0.062500
48 112 0.062500
48 113 0.062500
48 114 0.125000
49 4 -0.250000
49 13 -0.250000
49 33 0.062500
49 34 0.062500
49 35 0.062500
49 36 0.062500
49 37 0.062500
49 38 0.062500
49 39 0.062500
49 40 0.062500
49 41 0.062500
49 42 0.062500
49 43 0.062500
49 44 0.062500
49 45 0.062500
49 46 0.062500
49 47 0.156250
49 48 0.156250
49 50 0.062500
49 51 0.062500
49 52 0.062500
49 53 0.062500
49 54 0.062500
49 55 0.062500
49 56 0.062500
49 57 0.062500
49 58 0.062500
49 59 0.062500
49 60 0.156250
49 61 0.156250
49 62 0.062500
49 63 0.062500
49 64 0.062500
49 65 0.062500
49 66 0.062500
49 67 0.062500
49 68 0.156250
49 69 0.156250
49 70 0.062500
49 71 0.062500
49 72 0.156250
49 73 0.062500
49 74 0.062500
49 75 0.062500
49 76 0.062500
49 77 0.062500
49 78 0.062500
49 79 0.062500
49 80 0.062500
49 81 0.062500
49 82 0.062500
49 83 0.062500
49 84 0.062500
49 85 0.062500
49 86 0.062500
49 87 0.062500
49 88 0.062500
49 89 0.062500
49 90 0.062500
49 91 0.062500
49 92 0.062500
49 93 0.062500
49 94 0.062500
49 95 0.062500
49 96 0.062500
49 97 0.062500
49 98 0.062500
49 99 0.062500
49 100 0.062500
49 101 0.062500
49 102 0.062500
49 103 0.062500
49 104 0.062500
49 105 0.062500
49 106 0.062500
49 107 0.062500
49 108 0.062500
49 109 0.062500
49 110 0.062500
49 111 0.062500
49 112 0.062500
49 113 0.062500
49 114 0.125000
50 5 -0.250000
50 21 -0.250000
50 33 0.062500
50 34 0.062500
50 35 0.062500
50 36 0.062500
50 37 0.062500
50 38 0.062500
50 39 0.062500
50 40 0.062500
50 41 0.062500
50 42 0.062500
50 43 0.062500
50 44 0.062500
50 45 0.062500
50 46 0.062500
50 47 0.062500
50 48 0.062500
50 49 0.062500
50 51 0.156250
50 52 0.156250
50 53 0.062500
50 54 0.062500
50 55 0.062500
50 56 0.062500
50 57 0.062500
50 58 0.062500
50 59 0.062500
50 60 0.062500
50 61 0.062500
50 62 0.062500
50 63 0.062500
50 64 0.062500
50 65 0.062500
50 66 0.062500
50 67 0.062500
50 68 0.062500
50 69 0.062500
50 70 0.062500
50 71 0.062500
50 72 0.062500
50 73 0.062500
50 74 0.062500
50 75 0.062500
50 76 0.062500
50 77 0.062500
50 78 0.062500
50 79 0.062500
50 80 0.062500
50 81 0.062500
50 82 0.062500
50 83 0.062500
50 84 0.062500
50 85 0.062500
50 86 0.062500
50 87 0.062500
50 88 0.062500
50 89 0.062500
50 90 0.062500
50 91 0.062500
50 92 0.062500
50 93 0.062500
50 94 0.062500
50 95 0.062500
50 96 0.062500
50 97 0.062500
50 98 0.156250
50 99 0.062500
50 100 0.156250
50 101 0.062500
50 102 0.062500
50 103 0.062500
50 104 0.062500
50 105 0.062500
50 106 0.062500
50 107 0.062500
50 108 0.062500
50 109 0.062500
50 110 0.062500
50 111 0.062500
50 112 0.062500
50 113 0.062500
50 114 0.125000
51 5 -0.250000
51 23 -0.250000
51 33 0.062500
51 34 0.062500
51 35 0.062500
51 36 0.062500
51 37 0.062500
51 38 0.062500
51 39 0.062500
51 40 0.062500
51 41 0.062500
51 42 0.062500
51 43 0.062500
51 44 0.062500
51 45 0.062500
51 46 0.062500
51 47 0.062500
51 48 0.062500
51 49 0.062500
51 50 0.156250
51 52 0.156250
51 53 0.062500
51 54 0.062500
51 55 0.062500
51 56 0.062500
51 57 0.062500
51 58 0.062500
51 59 0.062500
51 60 0.062500
51 61 0.062500
51 62 0.062500
51 63 0.062500
51 64 0.062500
51 65 0.062500
51 66 0.062500
51 67 0.062500
51 68 0.062500
51 69 0.062500
51 70 0.062500
51 71 0.062500
51 72 0.062500
51 73 0.062500
51 74 0.062500
51 75 0.062500
51 76 0.062500
51 77 0.062500
51 78 0.062500
51 79 0.062500
51 80 0.062500
51 81 0.062500
51 82 0.062500
51 83 0.062500
51 84 0.062500
51 85 0.062500
51 86 0.062500
51 87 0.062500
51 88 0.062500
51 89 0.062500
51 90 0.062500
51 91 0.062500
51 92 0.062500
51 93 0.062500
51 94 0.062500
51 95 0.062500
51 96 0.062500
51 97 0.062500
51 98 0.156250
51 99 0.062500
51 100 0.156250
51 101 0.062500
51 102 0.062500
51 103 0.062500
51 104 0.062500
51 105 0.062500
51 106 0.062500
51 107 0.062500
51 108 0.062500
51 109 0.062500
51 110 0.062500
51 111 0.062500
51 112 0.062500
51 113 0.062500
51 114 0.125000
52 5 -0.250000
52 24 -0.250000
52 33 0.062500
52 34 0.062500
52 35 0.062500
52 36 0.062500
52 37 0.062500
52 38 0.062500
52 39 0.062500
52 40 0.062500
52 41 0.062500
52 42 0.062500
52 43 0.062500
52 44 0.062500
52 45 0.062500
52 46 0.062500
52 47 0.062500
52 48 0.062500
52 49 0.062500
52 50 0.156250
52 51 0.156250
52 53 0.062500
52 54 0.062500
52 55 0.062500
52 56 0.062500
52 57 0.062500
52 58 0.062500
52 59 0.062500
52 60 0.062500
52 61 0.062500
52 62 0.062500
52 63 0.062500
52 64 0.062500
52 65 0.062500
52 66 0.062500
52 67 0.062500
52 68 0.062500
52 69 0.062500
52 70 0.062500
52 71 0.062500
52 72 0.062500
52 73 0.062500
52 74 0.062500
52 75 0.062500
52 76 0.062500
52 77 0.062500
52 78 0.062500
52 79 0.062500
52 80 0.062500
52 81 0.062500
52 82 0.062500
52 83 0.062500
52 84 0.062500
52 85 0.062500
52 86 0.062500
52 87 0.062500
52 88 0.062500
52 89 0.062500
52 90 0.062500
52 91 0.062500
52 92 0.062500
52 93 0.062500
52 94 0.062500
52 95 0.062500
52 96 0.062500
52 97 0.062500
52 98 0.156250
52 99 0.062500
52 100 0.156250
52 101 0.062500
52 102 0.062500
52 103 0.062500
52 104 0.062500
52 105 0.062500
52 106 0.062500
52 107 0.062500
52 108 0.062500
52 109 0.062500
52 110 0.062500
52 111 0.062500
52 112 0.062500
52 113 0.062500
52 114 0.125000
53 6 -0.250000
53 7 -0.250000
53 33 0.062500
53 34 0.062500
53 35 0.062500
53 36 0.062500
53 37 0.062500
53 38 0.062500
53 39 0.062500
53 40 0.062500
53 41 0.062500
53 42 0.062500
53 43 0.062500
53 44 0.156250
53 45 0.156250
53 46 0.062500
53 47 0.062500
53 48 0.062500
53 49 0.062500
53 50 0.062500
53 51 0.062500
53 52 0.062500
53 54 0.062500
53 55 0.062500
53 56 0.062500
53 57 0.062500
53 58 0.062500
53 59 0.062500
53 60 0.062500
53 61 0.062500
53 62 0.062500
53 63 0.062500
53 64 0.062500
53 65 0.062500
53 66 0.062500
53 67 0.062500
53 68 0.062500
53 69 0.062500
53 70 0.062500
53 71 0.062500
53 72 0.062500
53 73 0.062500
53 74 0.062500
53 75 0.062500
53 76 0.062500
53 77 0.062500
53 78 0.062500
53 79 0.062500
53 80 0.062500
53 81 0.062500
53 82 0.062500
53 83 0.062500
53 84 0.062500
53 85 0.062500
53 86 0.062500
53 87 0.062500
53 88 0.062500
53 89 0.062500
53 90 0.062500
53 91 0.062500
53 92 0.062500
53 93 0.062500
53 94 0.062500
53 95 0.062500
53 96 0.062500
53 97 0.062500
53 98 0.062500
53 99 0.062500
53 100 0.062500
53 101 0.062500
53 102 0.062500
53 103 0.062500
53 104 0.062500
53 105 0.062500
53 106 0.062500
53 107 0.062500
53 108 0.062500
53 109 0.062500
53 110 0.062500
53 111 0.062500
53 112 0.062500
53 113 0.062500
53 114 0.125000
54 6 -0.250000
54 11 -0.250000
54 33 0.062500
54 34 0.062500
54 35 0.062500
54 36 0.062500
54 37 0.062500
54 38 0.062500
54 39 0.062500
54 40 0.062500
54 41 0.062500
54 42 0.062500
54 43 0.062500
54 44 0.062500
54 45 0.062500
54 46 0.062500
54 47 0.062500
54 48 0.062500
54 49 0.062500
54 50 0.062500
54 51 0.062500
54 52 0.062500
54 53 0.062500
54 55 0.156250
54 56 0.062500
54 57 0.062500
54 58 0.062500
54 59 0.062500
